,id,lot_frontage,lot_area,lot_shape,neighborhood,overall_qual,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,total_bsmt_sf,heating_qc,electrical,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_finish,garage_area,garage_qual,paved_drive,wood_deck_sf,saleprice,total_porch_area,age_sold
625,1566,71.7072938288323,11050,0,12,7,0.0,3,PConc,4.0,3.0,2.0,1.0,910.0,5,4,1820,0.0,2,1,3,1,4,7,1,3.0,1.0,816.0,3.0,2,318,213000,32,12.0
626,1439,57.0,8924,1,18,7,0.0,3,PConc,4.0,3.0,3.0,1.0,880.0,5,4,1724,0.0,2,1,3,1,4,7,0,0.0,3.0,527.0,3.0,2,120,188000,155,10.0
627,2577,83.29781703206797,9610,1,11,6,309.0,3,CBlock,3.0,3.0,1.0,3.0,1121.0,5,3,1336,0.0,1,1,3,1,3,7,1,3.0,2.0,488.0,3.0,2,80,162000,0,48.0
628,2241,75.0,13710,0,1,5,0.0,3,CBlock,3.0,3.0,1.0,4.0,910.0,3,3,1558,0.0,1,1,4,1,3,7,0,0.0,1.0,282.0,3.0,2,289,152000,0,57.0
629,71,100.0,12552,0,21,7,0.0,4,PConc,4.0,3.0,1.0,6.0,991.0,5,4,1947,0.0,2,1,3,1,4,7,1,4.0,2.0,678.0,3.0,2,0,254900,136,6.0
630,1143,43.0,14565,2,13,7,145.0,4,PConc,4.0,3.0,3.0,6.0,832.0,5,4,1657,0.0,2,1,3,1,4,7,0,0.0,2.0,483.0,3.0,2,144,189000,74,14.0
631,1021,56.0,18559,1,16,7,309.0,4,CBlock,4.0,3.0,1.0,6.0,2048.0,3,4,2064,1.0,2,0,3,1,4,7,2,2.0,3.0,550.0,3.0,2,200,235000,0,30.0
632,1416,68.0,10880,0,5,5,0.0,3,CBlock,3.0,3.0,1.0,5.0,1164.0,3,4,1164,1.0,1,0,3,1,3,7,0,0.0,1.0,240.0,3.0,2,0,125000,48,58.0
633,35,24.0,2304,0,9,7,0.0,3,CBlock,4.0,3.0,1.0,1.0,836.0,5,4,836,0.0,1,0,2,1,3,7,0,0.0,1.0,308.0,3.0,2,0,120000,30,35.0
634,2904,117.0,19950,0,12,1,0.0,3,CBlock,0.0,0.0,0.0,0.0,0.0,3,3,1600,0.0,1,1,3,1,3,4,0,0.0,1.0,270.0,2.0,0,0,81500,135,55.0
635,2174,81.0,11841,0,5,6,104.0,3,CBlock,4.0,3.0,3.0,6.0,816.0,3,4,816,1.0,1,0,3,1,3,7,0,0.0,0.0,0.0,0.0,2,0,118500,32,17.0
636,522,85.0,9187,0,21,9,162.0,5,PConc,5.0,3.0,2.0,6.0,1766.0,5,4,1766,1.0,2,1,2,1,5,7,1,4.0,3.0,478.0,3.0,2,195,370878,130,0.0
637,2211,82.0,6270,0,19,5,0.0,3,CBlock,3.0,3.0,1.0,4.0,1001.0,3,3,2002,0.0,2,0,4,2,3,7,0,0.0,1.0,871.0,3.0,2,0,145000,0,58.0
638,1539,100.52693051384023,15660,1,19,7,309.0,4,CBlock,3.0,3.0,1.0,4.0,798.0,5,4,1954,0.0,1,1,3,1,4,7,2,3.0,1.0,431.0,3.0,2,0,311500,269,69.0
639,2420,43.0,3087,0,17,7,14.0,4,PConc,4.0,3.0,3.0,6.0,1220.0,5,4,1364,1.0,2,0,2,1,4,7,1,4.0,3.0,437.0,3.0,2,100,210250,16,0.0
640,2779,95.0,13450,1,18,7,0.0,4,PConc,4.0,3.0,1.0,6.0,916.0,5,4,1861,1.0,2,1,3,1,4,7,0,0.0,2.0,492.0,3.0,2,146,200000,91,4.0
641,953,75.0,10125,0,12,5,0.0,3,CBlock,0.0,0.0,0.0,0.0,0.0,3,4,1734,0.0,2,0,4,2,4,7,0,0.0,1.0,539.0,3.0,2,0,126000,0,32.0
642,658,80.0,8146,0,3,4,0.0,4,BrkTil,2.0,3.0,1.0,1.0,405.0,4,4,1039,0.0,1,0,2,1,3,7,0,0.0,1.0,281.0,3.0,0,0,114000,279,109.0
643,714,60.0,9600,0,3,4,0.0,4,BrkTil,2.0,3.0,1.0,1.0,677.0,3,4,1510,0.0,2,0,3,1,4,7,0,0.0,1.0,720.0,3.0,0,0,87500,160,99.0
644,1637,98.0,12328,1,27,8,146.0,4,PConc,5.0,3.0,2.0,6.0,1149.0,5,4,2541,1.0,3,1,4,1,5,7,1,4.0,3.0,729.0,3.0,2,120,349265,32,2.0
645,538,76.0,10141,1,13,8,264.0,4,PConc,4.0,3.0,4.0,4.0,1512.0,5,4,1512,0.0,2,0,3,1,4,7,0,0.0,2.0,845.0,3.0,2,210,203000,36,5.0
646,546,65.0,8529,1,13,7,0.0,4,PConc,4.0,3.0,1.0,6.0,1454.0,5,4,1434,0.0,2,0,3,1,4,7,1,3.0,2.0,527.0,3.0,2,290,189000,39,8.0
647,533,65.0,8127,1,21,7,0.0,4,PConc,4.0,3.0,1.0,6.0,812.0,5,4,1653,1.0,2,1,3,1,4,7,0,0.0,2.0,628.0,3.0,2,0,209000,45,6.0
648,718,70.0,8400,0,3,6,0.0,3,BrkTil,2.0,4.0,2.0,1.0,917.0,4,3,2007,0.0,2,0,3,1,5,7,0,0.0,1.0,357.0,3.0,2,0,160000,235,109.0
649,1830,44.0,10751,1,8,5,44.0,3,CBlock,2.0,3.0,4.0,5.0,1037.0,3,4,1037,1.0,1,0,2,1,3,7,0,0.0,2.0,431.0,3.0,2,136,129000,47,33.0
650,2929,77.0,10010,0,12,5,0.0,3,CBlock,4.0,3.0,3.0,5.0,1389.0,4,4,1389,1.0,1,0,2,1,3,7,1,3.0,2.0,418.0,3.0,2,240,170000,38,32.0
651,2207,40.0,4280,0,19,5,0.0,3,PConc,3.0,3.0,1.0,2.0,440.0,3,4,694,0.0,1,0,2,1,4,7,1,4.0,1.0,352.0,4.0,1,0,90350,34,94.0
652,1417,60.0,9600,0,5,6,0.0,3,BrkTil,3.0,3.0,1.0,1.0,572.0,2,2,1096,0.0,1,0,2,1,3,7,0,0.0,0.0,0.0,0.0,0,0,79000,136,84.0
653,2787,70.0,9800,0,18,5,0.0,3,PConc,3.0,3.0,1.0,5.0,894.0,3,4,894,1.0,1,0,3,1,3,7,0,0.0,1.0,552.0,3.0,2,256,149900,0,34.0
654,1037,63.0,7560,0,11,5,0.0,3,CBlock,4.0,3.0,1.0,3.0,864.0,3,4,864,1.0,1,0,3,1,3,7,0,0.0,1.0,576.0,3.0,2,0,123000,0,37.0
655,2659,60.0,9600,0,3,4,0.0,3,BrkTil,3.0,2.0,1.0,1.0,1095.0,2,4,1774,1.0,2,0,4,2,3,5,0,0.0,1.0,779.0,2.0,0,0,87000,90,106.0
656,1567,76.0,9880,0,12,6,0.0,3,CBlock,3.0,3.0,3.0,5.0,1096.0,3,4,1118,1.0,1,0,3,1,3,7,1,1.0,3.0,358.0,3.0,2,203,171000,0,31.0
657,1225,80.0,9600,0,11,6,0.0,3,CBlock,3.0,3.0,1.0,4.0,1032.0,3,3,1252,0.0,1,0,3,1,3,7,0,0.0,1.0,288.0,3.0,2,0,119000,96,58.0
658,685,70.0,7931,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,4.0,1148.0,3,4,1148,1.0,1,0,3,1,3,7,0,0.0,1.0,672.0,3.0,2,0,132500,0,50.0
659,1358,54.76295908229595,5100,0,3,8,0.0,3,PConc,3.0,3.0,1.0,1.0,588.0,2,4,1666,0.0,1,0,3,1,4,7,1,4.0,1.0,228.0,3.0,2,192,161000,63,83.0
660,1461,43.616649322695224,9720,1,18,9,134.0,4,PConc,4.0,3.0,2.0,6.0,1357.0,5,4,1947,1.0,2,1,3,1,4,7,1,3.0,3.0,725.0,3.0,2,168,274000,116,7.0
661,221,70.0,8521,0,8,5,0.0,3,CBlock,3.0,3.0,1.0,5.0,912.0,3,4,912,0.0,1,0,3,1,3,7,1,2.0,1.0,336.0,3.0,2,0,125000,0,43.0
662,2187,52.0,8741,0,5,5,0.0,3,CBlock,3.0,3.0,1.0,1.0,1195.0,3,4,1195,0.0,2,0,4,2,3,7,0,0.0,0.0,0.0,0.0,0,118,98500,0,61.0
663,2504,89.0,12461,0,25,8,0.0,4,PConc,4.0,3.0,1.0,6.0,1624.0,5,4,1624,1.0,2,0,2,1,4,7,1,2.0,2.0,757.0,3.0,2,0,262000,306,12.0
664,855,76.0,6950,1,18,5,40.0,3,CBlock,3.0,3.0,1.0,5.0,914.0,3,4,914,1.0,1,0,2,1,3,7,0,0.0,1.0,444.0,3.0,2,0,134900,0,30.0
665,2258,115.0,16905,0,22,5,0.0,3,CBlock,3.0,3.0,4.0,4.0,1350.0,4,4,1328,0.0,1,1,2,1,3,7,2,4.0,2.0,308.0,3.0,1,0,170000,104,48.0
666,2205,53.0,7155,0,19,6,0.0,3,BrkTil,3.0,3.0,1.0,1.0,686.0,3,4,1461,0.0,1,0,3,1,3,7,1,4.0,1.0,225.0,3.0,0,0,135000,116,81.0
667,1158,69.65799760388589,9205,1,25,6,304.0,4,PConc,4.0,3.0,1.0,5.0,930.0,5,4,2683,1.0,2,1,4,1,4,7,2,4.0,2.0,473.0,3.0,2,237,290000,362,18.0
668,1741,64.0,7697,0,15,7,0.0,4,PConc,4.0,3.0,1.0,1.0,1246.0,5,4,1258,0.0,2,0,3,1,4,7,0,0.0,2.0,462.0,3.0,2,0,173500,0,0.0
669,2735,78.0,7800,0,5,5,0.0,3,CBlock,3.0,4.0,1.0,6.0,896.0,5,4,2008,1.0,3,0,3,1,5,7,0,0.0,1.0,230.0,3.0,2,103,225000,0,58.0
670,1888,56.821839275584146,14357,1,11,5,0.0,3,CBlock,3.0,3.0,1.0,5.0,864.0,3,4,1187,1.0,1,0,2,1,3,7,1,3.0,2.0,440.0,3.0,2,128,140500,0,46.0
671,2121,65.0,8775,0,18,5,0.0,3,PConc,4.0,3.0,1.0,6.0,990.0,4,4,990,0.0,1,0,3,1,3,7,0,0.0,1.0,299.0,3.0,2,0,126000,64,13.0
672,1176,24.0,2645,0,21,8,309.0,4,PConc,4.0,3.0,1.0,6.0,960.0,5,4,1586,1.0,2,1,3,1,4,7,0,0.0,1.0,480.0,3.0,2,169,170000,0,9.0
673,2773,43.0,13568,2,18,5,0.0,3,PConc,4.0,3.0,1.0,5.0,990.0,5,4,990,0.0,1,0,3,1,3,7,0,0.0,1.0,576.0,3.0,2,224,156000,0,11.0
674,2619,47.0,16321,1,11,5,0.0,3,CBlock,3.0,3.0,4.0,4.0,1484.0,3,4,1600,1.0,1,0,2,1,3,7,2,4.0,2.0,319.0,3.0,2,288,207500,258,49.0
675,1796,72.0,8640,0,21,8,0.0,4,PConc,4.0,3.0,3.0,6.0,896.0,5,4,1792,0.0,2,1,3,1,4,7,0,0.0,3.0,590.0,3.0,2,184,255000,96,0.0
676,1598,24.0,2304,0,0,4,0.0,3,CBlock,4.0,3.0,4.0,6.0,462.0,3,4,988,1.0,1,0,1,1,3,7,1,1.0,2.0,297.0,3.0,2,0,94900,221,35.0
677,1965,70.0,7315,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,3.0,1170.0,3,4,1170,0.0,1,0,3,1,3,7,1,3.0,2.0,338.0,3.0,2,0,140000,225,49.0
678,2651,42.0,7614,0,3,3,0.0,3,BrkTil,3.0,2.0,2.0,1.0,738.0,4,3,1376,0.0,1,0,2,1,3,7,0,0.0,1.0,216.0,3.0,0,0,96900,329,101.0
679,609,47.26181713371481,11000,1,11,5,200.0,3,CBlock,3.0,3.0,2.0,4.0,1154.0,5,4,1154,0.0,1,1,3,1,3,7,1,1.0,2.0,480.0,3.0,2,0,154000,58,43.0
680,1990,72.88169288675633,10337,1,3,8,0.0,4,BrkTil,3.0,3.0,1.0,1.0,725.0,5,4,1772,0.0,2,1,3,1,4,7,0,0.0,1.0,816.0,3.0,2,0,184900,0,97.0
681,1053,114.0,14803,0,26,10,309.0,5,PConc,5.0,3.0,3.0,6.0,2078.0,5,4,2084,1.0,2,0,2,1,5,7,1,4.0,3.0,1220.0,3.0,2,188,385000,45,1.0
682,2877,50.0,8765,0,1,4,0.0,3,BrkTil,3.0,3.0,1.0,5.0,951.0,5,4,951,0.0,1,0,2,1,3,7,0,0.0,1.0,327.0,3.0,2,0,106500,28,70.0
683,497,106.0,12720,0,25,8,150.0,4,PConc,4.0,3.0,2.0,6.0,1455.0,5,4,2687,1.0,2,1,4,1,4,7,2,3.0,2.0,810.0,3.0,2,252,327000,30,9.0
684,514,85.0,11128,0,21,9,198.0,5,PConc,5.0,3.0,4.0,6.0,2458.0,5,4,2490,1.0,2,0,2,1,5,7,2,4.0,3.0,795.0,3.0,2,70,468000,226,4.0
685,759,60.0,5160,0,1,6,0.0,3,BrkTil,3.0,3.0,1.0,1.0,1204.0,3,3,1666,0.0,1,0,3,1,3,7,0,0.0,1.0,384.0,2.0,2,0,135000,148,82.0
686,2474,63.0,13072,0,13,6,0.0,4,PConc,4.0,3.0,1.0,1.0,1141.0,5,4,1141,0.0,1,1,3,1,3,7,0,0.0,1.0,484.0,3.0,2,0,142500,0,1.0
687,1193,73.0,8814,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,2.0,732.0,5,4,1464,0.0,1,1,4,1,3,7,0,0.0,1.0,470.0,3.0,2,0,141000,40,40.0
688,1415,70.0,7000,0,5,5,0.0,3,CBlock,4.0,3.0,4.0,6.0,1117.0,3,4,1347,1.0,1,0,3,1,3,7,0,0.0,0.0,0.0,0.0,0,85,107500,148,98.0
689,2048,59.0,4484,1,6,5,0.0,3,CBlock,3.0,3.0,1.0,5.0,672.0,3,4,1282,1.0,1,0,2,1,3,7,0,0.0,1.0,240.0,3.0,2,0,108500,88,65.0
690,2483,69.1283091563471,9019,1,13,6,0.0,3,PConc,4.0,3.0,1.0,5.0,636.0,5,4,1320,0.0,2,1,3,1,4,7,0,0.0,3.0,472.0,3.0,2,0,150000,40,12.0
691,2883,60.0,8520,0,1,3,0.0,3,PConc,2.0,2.0,1.0,1.0,216.0,2,4,936,0.0,1,0,2,1,3,7,0,0.0,0.0,0.0,0.0,0,0,78000,0,90.0
692,1111,92.0,11932,0,21,8,186.0,4,PConc,4.0,3.0,1.0,1.0,1580.0,5,4,1580,0.0,2,0,3,1,4,7,0,0.0,2.0,830.0,3.0,2,0,235128,24,1.0
693,1450,40.0,14330,1,18,5,0.0,3,CBlock,3.0,3.0,1.0,3.0,864.0,3,4,1558,1.0,2,0,2,1,3,5,0,0.0,3.0,440.0,3.0,2,140,163000,362,33.0
694,274,67.0,8777,0,5,3,0.0,3,CBlock,0.0,0.0,0.0,0.0,0.0,3,4,640,0.0,1,0,2,1,3,6,0,0.0,1.0,240.0,3.0,0,0,84900,0,65.0
695,413,24.0,2308,0,9,6,0.0,3,CBlock,3.0,3.0,1.0,5.0,855.0,3,4,1322,0.0,2,1,3,1,3,7,1,2.0,1.0,440.0,3.0,2,260,147000,0,35.0
696,751,50.0,2500,0,3,7,0.0,4,PConc,3.0,3.0,1.0,5.0,910.0,5,4,1826,1.0,1,1,4,1,5,5,1,4.0,1.0,164.0,2.0,2,0,155000,0,94.0
697,2897,50.0,8049,1,22,7,54.0,3,CBlock,4.0,3.0,1.0,5.0,1309.0,3,4,1339,1.0,2,0,2,1,3,7,1,3.0,3.0,484.0,4.0,2,0,180000,148,16.0
698,207,70.0,5600,0,1,4,0.0,2,Slab,0.0,0.0,0.0,0.0,0.0,2,4,1092,0.0,2,0,3,2,2,4,0,0.0,0.0,0.0,0.0,0,0,55000,0,80.0
699,2269,73.0,9590,1,22,7,309.0,4,PConc,5.0,3.0,3.0,6.0,868.0,5,4,1146,1.0,2,0,3,1,4,7,1,4.0,3.0,438.0,3.0,2,160,187500,22,4.0
700,891,72.0,7200,0,5,6,255.0,3,CBlock,3.0,3.0,3.0,5.0,1041.0,5,4,1125,1.0,1,0,3,1,3,7,1,2.0,1.0,352.0,3.0,2,296,125000,0,33.0
701,2863,86.0,11500,1,19,7,0.0,4,CBlock,4.0,3.0,1.0,3.0,1017.0,4,4,2057,0.0,1,1,3,1,4,7,1,4.0,3.0,180.0,2.0,2,0,250000,322,70.0
702,1298,60.0,6756,0,3,5,0.0,3,BrkTil,3.0,4.0,1.0,1.0,481.0,3,3,899,0.0,1,0,2,1,3,7,0,0.0,1.0,200.0,2.0,1,0,78000,96,98.0
703,1292,63.0,11426,0,3,4,0.0,3,Stone,3.0,3.0,1.0,1.0,828.0,4,3,1594,0.0,2,0,3,2,3,7,0,0.0,0.0,0.0,0.0,0,0,118000,281,98.0
704,1687,93.0,12030,0,26,8,254.0,5,PConc,5.0,3.0,1.0,1.0,1694.0,5,4,1694,0.0,2,0,3,1,4,7,0,0.0,3.0,818.0,3.0,2,168,318000,228,0.0
705,2749,80.0,9554,1,13,8,125.0,4,PConc,4.0,3.0,1.0,6.0,777.0,5,4,1911,0.0,2,1,3,1,4,7,1,3.0,2.0,471.0,3.0,2,182,215000,81,13.0
706,2875,61.0,8534,0,1,4,0.0,3,BrkTil,2.0,3.0,1.0,1.0,432.0,3,3,672,0.0,1,0,2,1,3,6,0,0.0,0.0,0.0,0.0,0,0,72000,112,81.0
707,1029,104.0,11361,0,16,6,160.0,3,CBlock,4.0,3.0,1.0,5.0,1193.0,3,4,1523,0.0,2,0,3,1,3,7,1,3.0,3.0,478.0,3.0,2,0,180000,189,32.0
708,1581,47.0,12416,1,22,6,132.0,3,CBlock,4.0,2.0,1.0,5.0,1606.0,3,4,1651,1.0,2,0,3,1,3,5,1,3.0,3.0,616.0,3.0,2,192,184000,0,22.0
709,612,80.0,9600,0,11,5,132.0,3,CBlock,3.0,3.0,1.0,5.0,1041.0,5,4,1041,1.0,1,0,3,1,3,7,0,0.0,2.0,270.0,3.0,2,224,124500,88,50.0
710,139,70.0,8267,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,1.0,1604.0,3,4,1604,0.0,2,0,4,2,3,7,0,0.0,1.0,576.0,3.0,2,42,135000,0,52.0
711,1335,50.0,6000,0,4,6,0.0,3,CBlock,3.0,3.0,1.0,5.0,981.0,5,4,1672,0.0,1,1,3,1,4,7,1,4.0,1.0,240.0,3.0,2,0,164900,11,68.0
712,2531,80.0,9600,0,16,7,168.0,3,CBlock,3.0,3.0,1.0,1.0,1164.0,3,4,1164,0.0,1,1,3,1,3,7,0,0.0,1.0,528.0,3.0,2,0,140000,0,37.0
713,681,71.0,7350,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,1.0,1041.0,4,4,1041,0.0,1,0,3,1,3,7,0,0.0,2.0,294.0,3.0,2,0,128000,0,51.0
714,1383,37.87266223298701,7703,1,8,6,40.0,3,CBlock,4.0,3.0,4.0,5.0,450.0,5,4,1034,0.0,1,0,3,1,3,7,1,1.0,3.0,504.0,3.0,2,311,153000,0,30.0
715,1359,63.0,4347,0,3,6,0.0,4,BrkTil,4.0,4.0,1.0,1.0,796.0,5,4,1609,0.0,1,0,3,1,3,7,0,0.0,1.0,228.0,2.0,0,0,127500,182,98.0
716,1226,80.0,9600,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,4.0,572.0,4,4,1337,1.0,1,0,3,1,4,7,1,4.0,2.0,264.0,3.0,2,0,141500,192,58.0
717,63,98.0,12256,1,25,8,309.0,4,PConc,5.0,3.0,3.0,6.0,1463.0,5,4,2622,1.0,2,1,3,1,4,7,2,3.0,2.0,712.0,3.0,2,186,325000,32,16.0
718,1869,80.0,9547,0,16,7,112.0,3,PConc,4.0,3.0,1.0,1.0,1594.0,5,4,1594,0.0,2,0,2,1,4,7,1,3.0,2.0,472.0,3.0,2,190,188500,80,14.0
719,2468,60.0,7200,0,21,6,68.0,4,PConc,4.0,3.0,1.0,6.0,1262.0,4,4,1262,0.0,2,0,2,1,4,7,0,0.0,3.0,572.0,3.0,2,0,185000,120,0.0
720,1135,63.0,13072,0,13,6,126.0,3,PConc,4.0,4.0,1.0,6.0,1175.0,5,4,1175,1.0,1,0,3,1,4,7,0,0.0,0.0,0.0,0.0,2,0,146000,90,3.0
721,719,60.0,3600,0,3,6,0.0,3,BrkTil,3.0,3.0,1.0,1.0,624.0,5,4,1288,1.0,1,0,3,1,5,7,1,4.0,1.0,280.0,3.0,0,0,119000,103,92.0
722,405,24.0,2304,0,2,5,142.0,3,CBlock,3.0,3.0,1.0,1.0,630.0,3,4,1302,0.0,2,1,3,1,3,7,0,0.0,1.0,280.0,3.0,2,0,112000,0,38.0
723,2506,37.0,3316,1,21,8,0.0,4,PConc,4.0,3.0,1.0,6.0,1247.0,5,4,1247,1.0,1,1,1,1,4,7,1,4.0,3.0,550.0,3.0,2,0,197000,84,1.0
724,2380,72.0,16387,1,26,9,215.0,4,PConc,5.0,4.0,1.0,6.0,1738.0,4,4,2589,1.0,2,1,4,1,5,7,1,4.0,2.0,831.0,3.0,2,0,412083,0,0.0
725,1565,53.71205548680806,13265,1,12,8,148.0,4,PConc,4.0,3.0,1.0,6.0,1568.0,5,4,1689,1.0,2,0,3,1,4,7,2,4.0,2.0,857.0,3.0,2,150,271000,59,6.0
726,1727,48.0,3242,0,26,7,235.0,4,PConc,4.0,3.0,1.0,6.0,1405.0,5,4,1405,1.0,2,0,2,1,4,7,1,4.0,2.0,478.0,3.0,2,136,200000,36,4.0
727,1661,64.0,8991,1,16,7,130.0,3,CBlock,4.0,3.0,4.0,6.0,1228.0,3,4,1324,0.0,2,0,3,1,4,7,1,2.0,3.0,585.0,3.0,2,407,174000,36,31.0
728,1967,80.0,8000,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,4.0,1377.0,3,4,1377,1.0,1,0,3,1,3,7,2,3.0,1.0,351.0,3.0,2,0,156500,0,47.0
729,2267,82.42354631489374,9303,1,22,6,42.0,4,PConc,5.0,3.0,1.0,5.0,872.0,5,4,1756,1.0,2,1,3,1,3,7,0,0.0,3.0,422.0,3.0,2,144,204000,122,11.0
730,1389,40.26765139632097,8544,1,8,5,0.0,3,CBlock,3.0,3.0,1.0,1.0,1228.0,4,4,1228,0.0,1,1,3,1,4,7,0,0.0,1.0,271.0,3.0,2,0,149350,65,42.0
731,2553,88.46655107659964,11425,1,11,5,0.0,3,CBlock,3.0,3.0,1.0,4.0,1008.0,4,4,1008,0.0,1,0,2,1,3,7,1,4.0,2.0,275.0,3.0,2,0,137000,120,52.0
732,1459,75.0,11404,1,18,7,202.0,4,PConc,4.0,3.0,3.0,5.0,1153.0,5,4,2031,0.0,2,1,3,1,4,7,1,3.0,3.0,541.0,3.0,2,192,222500,84,10.0
733,1739,72.0,8229,1,15,6,22.0,4,PConc,4.0,3.0,3.0,1.0,752.0,5,4,1504,0.0,2,1,3,1,4,7,0,0.0,3.0,440.0,3.0,2,100,166000,32,0.0
734,172,56.0,4485,0,3,5,0.0,3,PConc,3.0,3.0,1.0,4.0,936.0,3,4,936,1.0,1,0,2,1,3,7,1,4.0,0.0,0.0,0.0,1,51,109500,135,90.0
735,788,60.46131151189901,15635,1,5,4,0.0,3,CBlock,0.0,0.0,0.0,0.0,0.0,3,4,1383,0.0,1,0,2,1,3,4,0,0.0,1.0,498.0,2.0,2,0,122000,200,55.0
736,1979,56.0,3153,0,3,5,0.0,3,BrkTil,3.0,3.0,1.0,1.0,967.0,4,4,967,0.0,1,0,2,1,3,7,1,4.0,1.0,180.0,2.0,0,0,99900,26,87.0
737,1801,84.0,11096,0,21,8,0.0,4,PConc,4.0,3.0,3.0,6.0,1656.0,5,4,1656,0.0,2,0,3,1,4,7,0,0.0,2.0,826.0,3.0,2,0,249700,146,1.0
738,931,80.0,14000,0,19,6,0.0,3,CBlock,3.0,3.0,1.0,1.0,1092.0,5,4,1152,0.0,1,0,3,1,4,7,1,4.0,1.0,300.0,3.0,2,0,158500,36,59.0
739,2471,74.0,7733,1,13,6,0.0,3,PConc,3.0,3.0,2.0,6.0,1142.0,5,4,1142,0.0,1,1,3,1,4,7,0,0.0,0.0,0.0,0.0,2,4,139500,50,1.0
740,2899,66.5054970048244,8098,1,22,6,0.0,4,Wood,4.0,3.0,3.0,6.0,1381.0,5,4,1403,1.0,2,0,2,1,4,7,0,0.0,1.0,470.0,3.0,2,0,202000,173,6.0
741,2544,70.0,8393,0,11,5,122.0,3,CBlock,3.0,3.0,1.0,2.0,1626.0,5,4,1712,0.0,2,0,4,2,3,7,0,0.0,3.0,588.0,3.0,2,272,145000,54,47.0
742,1386,60.0,12900,0,8,4,0.0,3,CBlock,4.0,3.0,3.0,6.0,1198.0,3,4,1258,2.0,0,2,0,2,3,7,0,0.0,1.0,400.0,2.0,2,120,108959,0,39.0
743,315,117.0,19950,1,22,5,0.0,3,CBlock,3.0,3.0,3.0,4.0,747.0,3,4,1687,1.0,1,0,3,1,3,6,2,3.0,1.0,572.0,3.0,0,0,160000,50,62.0
744,1932,70.0,8078,0,11,5,260.0,3,CBlock,3.0,3.0,1.0,1.0,1560.0,3,4,1560,0.0,2,0,4,2,3,7,0,0.0,1.0,484.0,3.0,2,0,128600,0,49.0
745,1660,47.99828338922371,12384,0,16,7,233.0,3,CBlock,4.0,3.0,1.0,1.0,793.0,3,4,1935,0.0,2,1,3,1,3,7,1,3.0,2.0,550.0,3.0,2,0,197900,362,31.0
746,2353,71.71410007228911,9927,1,16,7,252.0,4,CBlock,5.0,3.0,4.0,6.0,1047.0,3,4,1083,1.0,1,0,2,1,3,7,1,2.0,2.0,596.0,3.0,2,413,172000,40,30.0
747,2139,39.0,16300,1,18,5,0.0,3,CBlock,4.0,3.0,3.0,3.0,876.0,3,4,907,1.0,1,0,3,1,3,7,0,0.0,2.0,308.0,3.0,2,0,130000,0,30.0
748,1585,65.98435191934271,7915,1,22,6,0.0,4,PConc,5.0,3.0,2.0,6.0,1666.0,5,4,1675,1.0,2,0,3,1,4,7,0,0.0,2.0,435.0,3.0,2,165,195000,52,9.0
749,1602,100.0,19950,0,12,5,0.0,3,CBlock,3.0,3.0,1.0,1.0,988.0,5,3,988,0.0,1,0,2,1,3,7,0,0.0,2.0,520.0,3.0,0,0,113000,0,54.0
750,2888,70.0,9116,0,12,8,0.0,4,PConc,5.0,3.0,1.0,1.0,1491.0,5,4,1491,0.0,2,0,3,1,4,7,0,0.0,2.0,490.0,3.0,2,120,209000,100,5.0
751,965,117.0,14419,1,22,7,309.0,3,PConc,4.0,3.0,4.0,6.0,1645.0,5,4,1479,2.0,2,1,3,1,4,6,1,2.0,3.0,578.0,3.0,2,224,213500,238,22.0
752,645,67.0,13070,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,3.0,631.0,3,3,1112,0.0,1,0,2,1,3,7,0,0.0,1.0,480.0,3.0,2,0,126000,255,58.0
753,789,73.0,9855,0,5,6,0.0,3,CBlock,3.0,3.0,1.0,1.0,1436.0,2,4,1689,0.0,1,0,3,1,3,7,1,4.0,1.0,480.0,3.0,2,0,127500,0,53.0
754,1015,60.0,8118,0,27,9,178.0,5,PConc,5.0,3.0,4.0,6.0,1710.0,5,4,1710,1.0,2,0,2,1,5,7,1,4.0,2.0,557.0,3.0,2,156,334000,48,1.0
755,1264,87.02841846365831,10920,1,11,6,212.0,3,CBlock,3.0,3.0,1.0,4.0,1253.0,3,4,1253,1.0,1,1,2,1,3,7,1,2.0,2.0,352.0,3.0,2,0,157000,362,48.0
756,1972,60.0,6600,0,11,5,0.0,3,CBlock,3.0,3.0,1.0,5.0,864.0,4,4,864,0.0,1,0,2,1,3,7,0,0.0,1.0,294.0,3.0,2,58,125500,0,45.0
757,1481,63.0,8199,0,18,7,0.0,4,PConc,4.0,3.0,3.0,6.0,728.0,5,4,1456,1.0,2,1,3,1,4,7,1,4.0,3.0,410.0,3.0,2,36,189000,18,3.0
